no,semetre,promedio,carrera
2495,7,82.78,INDUSTRIAL
2496,6,81.21,INDUSTRIAL
2497,8,77.71,INDUSTRIAL
2498,9,84.43,INDUSTRIAL
2499,8,83.66,INDUSTRIAL
2500,11,76.84,INDUSTRIAL
2501,4,94.47,INDUSTRIAL
2502,11,78.75,INDUSTRIAL
2503,11,78.94,INDUSTRIAL
2504,8,87.1,INDUSTRIAL
2505,6,88.85,INDUSTRIAL
2506,6,88.42,INDUSTRIAL
2507,4,83.86,INDUSTRIAL
2508,8,92.21,INDUSTRIAL
2509,8,86.65,INDUSTRIAL
2510,7,80.08,INDUSTRIAL
2511,8,89.35,INDUSTRIAL
2512,5,81.64,INDUSTRIAL
2513,5,81.13,INDUSTRIAL
2514,9,78.34,INDUSTRIAL
2515,6,85.86,INDUSTRIAL
2516,9,78.11,INDUSTRIAL
2517,7,88.71,INDUSTRIAL
2518,9,79.06,INDUSTRIAL
2519,7,80,INDUSTRIAL
2520,5,91.38,INDUSTRIAL
2521,4,87.37,INDUSTRIAL
2522,5,78.47,INDUSTRIAL
2523,8,79.66,INDUSTRIAL
2524,10,78.53,INDUSTRIAL
2525,5,83.05,INDUSTRIAL
2526,6,85.5,INDUSTRIAL
2527,8,81.93,INDUSTRIAL
2528,5,81.35,INDUSTRIAL
2529,7,88.17,INDUSTRIAL
2530,5,88.44,INDUSTRIAL
2531,4,86.84,INDUSTRIAL
2532,4,83.11,INDUSTRIAL
2533,10,82.26,INDUSTRIAL
2534,10,81.26,INDUSTRIAL
2535,7,82.84,INDUSTRIAL
2536,11,77.48,INDUSTRIAL
2537,8,85.04,INDUSTRIAL
2538,11,80.29,INDUSTRIAL
2539,8,80.72,INDUSTRIAL
2540,10,81.83,INDUSTRIAL
2541,9,81.24,INDUSTRIAL
2542,10,84,INDUSTRIAL
2543,4,86,INDUSTRIAL
2544,6,86.25,INDUSTRIAL
2545,5,87.14,INDUSTRIAL
2546,7,88.93,INDUSTRIAL
2547,8,87.55,INDUSTRIAL
2548,7,91.6,INDUSTRIAL
2549,8,88.26,INDUSTRIAL
2550,5,85.81,INDUSTRIAL
2551,7,82.86,INDUSTRIAL
2552,9,77.77,INDUSTRIAL
2553,4,82.6,INDUSTRIAL
2554,10,78.96,INDUSTRIAL
2555,6,91.23,INDUSTRIAL
2556,5,87.5,INDUSTRIAL
2557,11,80.25,INDUSTRIAL
2558,9,78.26,INDUSTRIAL
2559,9,85.21,INDUSTRIAL
2560,11,77.83,INDUSTRIAL
2561,5,81.36,INDUSTRIAL
2562,4,93.6,INDUSTRIAL
2563,5,83.17,INDUSTRIAL
2564,8,90.84,INDUSTRIAL
2565,9,80.16,INDUSTRIAL
2566,8,80.59,INDUSTRIAL
2567,7,91.07,INDUSTRIAL
2568,5,87.21,INDUSTRIAL
2569,6,92.91,INDUSTRIAL
2570,4,88.27,INDUSTRIAL
2571,4,92.74,INDUSTRIAL
2572,10,85.83,INDUSTRIAL
2573,7,82.31,INDUSTRIAL
2574,10,81.07,INDUSTRIAL
2575,6,84.5,INDUSTRIAL
2576,5,78.91,INDUSTRIAL
2577,6,92.14,INDUSTRIAL
2578,10,83.17,INDUSTRIAL
2579,8,91.08,INDUSTRIAL
2580,4,87.53,INDUSTRIAL
2581,4,83.8,INDUSTRIAL
2582,4,90.37,INDUSTRIAL
2583,10,84.2,INDUSTRIAL
2584,5,86.38,INDUSTRIAL
2585,9,85.52,INDUSTRIAL
2586,4,88.32,INDUSTRIAL
2587,5,89.31,INDUSTRIAL
2588,10,79.98,INDUSTRIAL
2589,8,91.04,INDUSTRIAL
2590,11,82.21,INDUSTRIAL
2591,8,84.02,INDUSTRIAL
2592,7,90.45,INDUSTRIAL
2593,4,87.79,INDUSTRIAL
2594,4,92.45,INDUSTRIAL
2595,7,82,INDUSTRIAL
2596,6,92.15,INDUSTRIAL
2597,7,85.63,INDUSTRIAL
2598,6,82.56,INDUSTRIAL
2599,4,88.6,INDUSTRIAL
2600,7,82.45,INDUSTRIAL
2601,5,77.36,INDUSTRIAL
2602,5,78.3,INDUSTRIAL
2603,4,89.74,INDUSTRIAL
2604,9,83.45,INDUSTRIAL
2605,8,94.54,INDUSTRIAL
2606,5,81.83,INDUSTRIAL
2607,9,78,INDUSTRIAL
2608,9,85.5,INDUSTRIAL
2609,8,79.22,INDUSTRIAL
2610,8,81.09,INDUSTRIAL
2611,11,76.31,INDUSTRIAL
2612,8,89.08,INDUSTRIAL
2613,12,78.68,INDUSTRIAL
2614,6,87.03,INDUSTRIAL
2615,4,92.05,INDUSTRIAL
2616,4,92.16,INDUSTRIAL
2617,8,87.38,INDUSTRIAL
2618,9,84.91,INDUSTRIAL
2619,7,88.25,INDUSTRIAL
2620,8,90.19,INDUSTRIAL
2621,8,84.23,INDUSTRIAL
2622,8,83.4,INDUSTRIAL
2623,8,86.49,INDUSTRIAL
2624,5,81.65,INDUSTRIAL
2625,9,88.04,INDUSTRIAL
2626,3,78.8,INDUSTRIAL
2627,8,79.94,INDUSTRIAL
2628,8,86.64,INDUSTRIAL
2629,5,84,INDUSTRIAL
2630,9,83.5,INDUSTRIAL
2631,9,77.37,INDUSTRIAL
2632,8,82.08,INDUSTRIAL
2633,4,80.64,INDUSTRIAL
2634,7,81.03,INDUSTRIAL
2635,6,83.59,INDUSTRIAL
2636,8,84.96,INDUSTRIAL
2637,7,90.68,INDUSTRIAL
2638,8,87.96,INDUSTRIAL
2639,6,94.3,INDUSTRIAL
2640,7,84.97,INDUSTRIAL
2641,4,86,INDUSTRIAL
2642,8,88.28,INDUSTRIAL
2643,5,84.23,INDUSTRIAL
2644,9,80.72,INDUSTRIAL
2645,5,83.88,INDUSTRIAL
2646,13,75.46,INDUSTRIAL
2647,8,79.12,INDUSTRIAL
2648,8,88,INDUSTRIAL
2649,5,77.76,INDUSTRIAL
2650,5,80.55,INDUSTRIAL
2651,6,91.16,INDUSTRIAL
2652,5,84.73,INDUSTRIAL
2653,6,82.4,INDUSTRIAL
2654,9,81.69,INDUSTRIAL
2655,11,80.15,INDUSTRIAL
2656,9,80.9,INDUSTRIAL
2657,9,79.52,INDUSTRIAL
2658,4,93.14,INDUSTRIAL
2659,6,95.71,INDUSTRIAL
2660,6,79.96,INDUSTRIAL
2661,5,84.92,INDUSTRIAL
2662,9,85.37,INDUSTRIAL
2663,4,87.28,INDUSTRIAL
2664,7,80.3,INDUSTRIAL
2665,5,79.57,INDUSTRIAL
2666,7,82.94,INDUSTRIAL
2667,4,88,INDUSTRIAL
2668,8,87.34,INDUSTRIAL
2669,4,85.15,INDUSTRIAL
2670,5,80.82,INDUSTRIAL
2671,8,92.1,INDUSTRIAL
2672,9,81.02,INDUSTRIAL
2673,6,84.59,INDUSTRIAL
2674,8,84.7,INDUSTRIAL
2675,7,83.03,INDUSTRIAL
2676,4,84.44,INDUSTRIAL
2677,7,80.03,INDUSTRIAL
2678,7,92.33,INDUSTRIAL
2679,9,81.6,INDUSTRIAL
2680,5,81.52,INDUSTRIAL
2681,6,81.41,INDUSTRIAL
2682,7,86.74,INDUSTRIAL
2683,6,88.71,INDUSTRIAL
2684,11,80.54,INDUSTRIAL
2685,7,83.78,INDUSTRIAL
2686,4,89.2,INDUSTRIAL
2687,9,76.65,INDUSTRIAL
2688,6,79.77,INDUSTRIAL
2689,8,92.6,INDUSTRIAL
2690,9,86.63,INDUSTRIAL
2691,6,91.47,INDUSTRIAL
2692,7,80.5,INDUSTRIAL
2693,11,80.55,INDUSTRIAL
2694,8,79.77,INDUSTRIAL
2695,7,78.79,INDUSTRIAL
2696,10,80.21,INDUSTRIAL
2697,4,89.89,INDUSTRIAL
2698,6,94.82,INDUSTRIAL
2699,8,82.35,INDUSTRIAL
2700,10,81.7,INDUSTRIAL
2701,5,80.13,INDUSTRIAL
2702,5,82.36,INDUSTRIAL
2703,6,93.35,INDUSTRIAL
2704,6,90.64,INDUSTRIAL
2705,4,86.84,INDUSTRIAL
2706,9,80.61,INDUSTRIAL
2707,7,83.03,INDUSTRIAL
2708,9,79.21,INDUSTRIAL
2709,4,88.95,INDUSTRIAL
2710,10,77.85,INDUSTRIAL
2711,7,81.42,INDUSTRIAL
2712,4,94.42,INDUSTRIAL
2713,5,84.38,INDUSTRIAL
2714,9,85.28,INDUSTRIAL
2715,9,81.06,INDUSTRIAL
2716,4,90.33,INDUSTRIAL
2717,6,81.25,INDUSTRIAL
2718,7,90,INDUSTRIAL
2719,7,82.14,INDUSTRIAL
2720,5,83.32,INDUSTRIAL
2721,11,76.27,INDUSTRIAL
2722,6,94.45,INDUSTRIAL
2723,6,93.7,INDUSTRIAL
2724,5,81.21,INDUSTRIAL
2725,6,81.36,INDUSTRIAL
2726,9,86.16,INDUSTRIAL
2727,7,84.33,INDUSTRIAL
2728,9,79.82,INDUSTRIAL
2729,8,80.34,INDUSTRIAL
2730,7,86.38,INDUSTRIAL
2731,9,79.91,INDUSTRIAL
2732,6,84.08,INDUSTRIAL
2733,8,79.64,INDUSTRIAL
2734,7,82.28,INDUSTRIAL
2735,9,79.91,INDUSTRIAL
2736,4,81.25,INDUSTRIAL
2737,9,78.12,INDUSTRIAL
2738,7,82.48,INDUSTRIAL
2739,9,77.5,INDUSTRIAL
2740,11,77.6,INDUSTRIAL
2741,5,81.72,INDUSTRIAL
2742,4,88.33,INDUSTRIAL
2743,3,88.08,INDUSTRIAL
2744,3,88.83,INDUSTRIAL
2745,1,0,INDUSTRIAL
2746,2,87.8,INDUSTRIAL
2747,1,0,INDUSTRIAL
2748,2,92.67,INDUSTRIAL
2749,3,88.92,INDUSTRIAL
2750,2,89.17,INDUSTRIAL
2751,1,0,INDUSTRIAL
2752,1,0,INDUSTRIAL
2753,3,88.5,INDUSTRIAL
2754,3,88.75,INDUSTRIAL
2755,1,0,INDUSTRIAL
2756,3,87.09,INDUSTRIAL
2757,3,85.67,INDUSTRIAL
2758,1,0,INDUSTRIAL
2759,1,0,INDUSTRIAL
2760,2,88.2,INDUSTRIAL
2761,3,81.5,INDUSTRIAL
2762,2,92,INDUSTRIAL
2763,3,84.09,INDUSTRIAL
2764,2,94.83,INDUSTRIAL
2765,1,0,INDUSTRIAL
2766,3,89.92,INDUSTRIAL
2767,1,0,INDUSTRIAL
2768,3,83.45,INDUSTRIAL
2769,2,93.83,INDUSTRIAL
2770,2,90,INDUSTRIAL
2771,2,89.4,INDUSTRIAL
2772,1,0,INDUSTRIAL
2773,2,0,INDUSTRIAL
2774,2,84.67,INDUSTRIAL
2775,3,86.5,INDUSTRIAL
2776,3,80.38,INDUSTRIAL
2777,1,0,INDUSTRIAL
2778,3,80.4,INDUSTRIAL
2779,1,0,INDUSTRIAL
2780,3,91.08,INDUSTRIAL
2781,3,85.92,INDUSTRIAL
2782,1,0,INDUSTRIAL
2783,3,83,INDUSTRIAL
2784,1,0,INDUSTRIAL
2785,3,92.54,INDUSTRIAL
2786,3,86.08,INDUSTRIAL
2787,1,0,INDUSTRIAL
2788,1,0,INDUSTRIAL
2789,3,83.75,INDUSTRIAL
2790,2,89.67,INDUSTRIAL
2791,3,89.58,INDUSTRIAL
2792,3,88.5,INDUSTRIAL
2793,1,0,INDUSTRIAL
2794,2,94.33,INDUSTRIAL
2795,3,91.33,INDUSTRIAL
2796,1,0,INDUSTRIAL
2797,2,91.5,INDUSTRIAL
2798,2,83.5,INDUSTRIAL
2799,2,90,INDUSTRIAL
2800,3,82.7,INDUSTRIAL
2801,1,0,INDUSTRIAL
2802,3,83.09,INDUSTRIAL
2803,2,90.33,INDUSTRIAL
2804,2,91.33,INDUSTRIAL
2805,2,89.17,INDUSTRIAL
2806,3,90.08,INDUSTRIAL
2807,3,90.2,INDUSTRIAL
2808,2,91.17,INDUSTRIAL
2809,1,0,INDUSTRIAL
2810,2,92.33,INDUSTRIAL
2811,2,89,INDUSTRIAL
2812,1,0,INDUSTRIAL
2813,1,0,INDUSTRIAL
2814,2,95.17,INDUSTRIAL
2815,3,91.33,INDUSTRIAL
2816,3,84.25,INDUSTRIAL
2817,2,92,INDUSTRIAL
2818,2,93.83,INDUSTRIAL
2819,1,0,INDUSTRIAL
2820,3,90.42,INDUSTRIAL
2821,1,0,INDUSTRIAL
2822,3,85.33,INDUSTRIAL
2823,3,84.25,INDUSTRIAL
2824,1,0,INDUSTRIAL
2825,3,85.18,INDUSTRIAL
2826,1,0,INDUSTRIAL
2827,1,0,INDUSTRIAL
2828,3,82.2,INDUSTRIAL
2829,1,0,INDUSTRIAL
2830,3,82.5,INDUSTRIAL
2831,2,94.17,INDUSTRIAL
2832,2,88.17,INDUSTRIAL
2833,1,0,INDUSTRIAL
2834,3,84.17,INDUSTRIAL
2835,2,88.17,INDUSTRIAL
2836,2,88.83,INDUSTRIAL
2837,2,93,INDUSTRIAL
2838,2,87,INDUSTRIAL
2839,3,90.5,INDUSTRIAL
2840,1,0,INDUSTRIAL
2841,2,85.33,INDUSTRIAL
2842,1,0,INDUSTRIAL
2843,3,88.18,INDUSTRIAL
2844,1,0,INDUSTRIAL
2845,1,0,INDUSTRIAL
2846,2,91.67,INDUSTRIAL
2847,1,0,INDUSTRIAL
2848,1,0,INDUSTRIAL
2849,1,0,INDUSTRIAL
2850,2,91,INDUSTRIAL
2851,1,0,INDUSTRIAL
2852,2,86,INDUSTRIAL
2853,1,0,INDUSTRIAL
2854,3,81.33,INDUSTRIAL
2855,1,0,INDUSTRIAL
2856,2,86.33,INDUSTRIAL
2857,3,86.5,INDUSTRIAL
2858,1,0,INDUSTRIAL
2859,2,89.6,INDUSTRIAL
2860,2,89.67,INDUSTRIAL
2861,2,92.17,INDUSTRIAL
2862,3,86.75,INDUSTRIAL
2863,1,0,INDUSTRIAL
2864,1,0,INDUSTRIAL
2865,2,90.17,INDUSTRIAL
2866,2,88.83,INDUSTRIAL
2867,1,0,INDUSTRIAL
2868,2,89.33,INDUSTRIAL
2869,1,0,INDUSTRIAL
2870,2,94,INDUSTRIAL
2871,2,90.6,INDUSTRIAL
2872,1,0,INDUSTRIAL
2873,3,85.5,INDUSTRIAL
2874,1,0,INDUSTRIAL
2875,3,82.91,INDUSTRIAL
2876,2,92.17,INDUSTRIAL
2877,1,0,INDUSTRIAL
2878,3,83.82,INDUSTRIAL
2879,2,88,INDUSTRIAL
2880,2,92.33,INDUSTRIAL
2881,2,89.17,INDUSTRIAL
2882,3,83.9,INDUSTRIAL
2883,1,0,INDUSTRIAL
2884,3,84.42,INDUSTRIAL
2885,2,95.67,INDUSTRIAL
2886,3,84.69,INDUSTRIAL
2887,2,92.83,INDUSTRIAL
2888,3,84.5,INDUSTRIAL
2889,3,86,INDUSTRIAL
2890,1,0,INDUSTRIAL
2891,1,0,INDUSTRIAL
2892,1,0,INDUSTRIAL
2893,3,85.08,INDUSTRIAL
2894,2,90.67,INDUSTRIAL
2895,1,0,INDUSTRIAL
2896,1,0,INDUSTRIAL
2897,1,0,INDUSTRIAL
2898,3,88.25,INDUSTRIAL
2899,2,89.33,INDUSTRIAL
2900,3,84.55,INDUSTRIAL
2901,3,90.45,INDUSTRIAL
2902,2,91.8,INDUSTRIAL
2903,3,83.67,INDUSTRIAL
2904,1,0,INDUSTRIAL
2905,2,90.33,INDUSTRIAL
2906,1,0,INDUSTRIAL
2907,2,88.83,INDUSTRIAL
2908,3,82.8,INDUSTRIAL
2909,1,0,INDUSTRIAL
2910,1,0,INDUSTRIAL
2911,1,0,INDUSTRIAL
2912,1,0,INDUSTRIAL
2913,2,88.2,INDUSTRIAL
2914,3,91.92,INDUSTRIAL
2915,3,81.2,INDUSTRIAL
2916,1,0,INDUSTRIAL
2917,2,91.67,INDUSTRIAL
2918,1,0,INDUSTRIAL
2919,3,84.45,INDUSTRIAL
2920,1,0,INDUSTRIAL
2921,1,0,INDUSTRIAL
2922,3,79.46,INDUSTRIAL
2923,3,82.17,INDUSTRIAL
2924,2,0,INDUSTRIAL
2925,2,91.5,INDUSTRIAL
2926,2,90.6,INDUSTRIAL
2927,1,0,INDUSTRIAL
2928,2,93.67,INDUSTRIAL
2929,2,93.67,INDUSTRIAL
2930,1,0,INDUSTRIAL
2931,2,88.17,INDUSTRIAL
2932,2,94.33,INDUSTRIAL
2933,3,84.83,INDUSTRIAL
2934,1,0,INDUSTRIAL
2935,1,0,INDUSTRIAL
2936,3,87.08,INDUSTRIAL
2937,2,92.25,INDUSTRIAL
2938,3,84.58,INDUSTRIAL
2939,1,0,INDUSTRIAL
2940,1,0,INDUSTRIAL
2941,1,0,INDUSTRIAL
2942,3,83.92,INDUSTRIAL
2943,2,82.5,INDUSTRIAL
2944,2,90.8,INDUSTRIAL
2945,1,0,INDUSTRIAL
2946,2,85.33,INDUSTRIAL
2947,1,0,INDUSTRIAL
2948,1,0,INDUSTRIAL
2949,3,84.4,INDUSTRIAL
2950,3,87.17,INDUSTRIAL
2951,2,91,INDUSTRIAL
2952,1,0,INDUSTRIAL
2953,1,0,INDUSTRIAL
2954,3,86.5,INDUSTRIAL
2955,2,88,INDUSTRIAL
2956,1,0,INDUSTRIAL
2957,3,84.57,INDUSTRIAL
2958,3,86.33,INDUSTRIAL
2959,3,86.69,INDUSTRIAL
2960,3,86.67,INDUSTRIAL
2961,2,86.67,INDUSTRIAL
2962,1,0,INDUSTRIAL
2963,3,90.67,INDUSTRIAL
2964,3,85.5,INDUSTRIAL
2965,2,88.67,INDUSTRIAL
2966,2,94.67,INDUSTRIAL
2967,3,84.75,INDUSTRIAL
2968,3,82.33,INDUSTRIAL
2969,3,86.92,INDUSTRIAL
2970,3,84.67,INDUSTRIAL
2971,3,84.1,INDUSTRIAL
2972,2,91.67,INDUSTRIAL
2973,1,0,INDUSTRIAL
2974,3,84.17,INDUSTRIAL
2975,3,88.33,INDUSTRIAL
2976,2,94.67,INDUSTRIAL
2977,2,95.83,INDUSTRIAL
2978,2,92,INDUSTRIAL
2979,2,88.33,INDUSTRIAL
2980,5,86.43,MECANICA
2981,6,84.73,MECANICA
2982,8,88.16,MECANICA
2983,7,77.04,MECANICA
2984,4,77.75,MECANICA
2985,8,81.46,MECANICA
2986,10,83.84,MECANICA
2987,8,84.98,MECANICA
2988,8,89.05,MECANICA
2989,10,81.38,MECANICA
2990,10,84.67,MECANICA
2991,8,87.98,MECANICA
2992,8,81.13,MECANICA
2993,10,79.91,MECANICA
2994,6,79.63,MECANICA
2995,12,81.61,MECANICA
2996,4,86.29,MECANICA
2997,6,82.3,MECANICA
2998,6,75.24,MECANICA
2999,6,80.17,MECANICA
3000,6,80.05,MECANICA
3001,12,80.06,MECANICA
3002,5,78.76,MECANICA
3003,5,79.81,MECANICA
3004,8,75.08,MECANICA
3005,5,83.18,MECANICA
3006,8,82.73,MECANICA
3007,8,83.14,MECANICA
3008,9,81.37,MECANICA
3009,8,76.7,MECANICA
3010,5,78.23,MECANICA
3011,8,87.1,MECANICA
3012,7,77.35,MECANICA
3013,8,79.33,MECANICA
3014,7,78.43,MECANICA
3015,11,79.69,MECANICA
3016,9,88.79,MECANICA
3017,6,77.75,MECANICA
3018,6,90.1,MECANICA
3019,6,81.96,MECANICA
3020,10,78.56,MECANICA
3021,4,79,MECANICA
3022,8,86.4,MECANICA
3023,10,79.09,MECANICA
3024,6,78.61,MECANICA
3025,8,82.62,MECANICA
3026,12,80.17,MECANICA
3027,6,82.97,MECANICA
3028,8,90.98,MECANICA
3029,8,81.15,MECANICA
3030,8,83.88,MECANICA
3031,6,82.04,MECANICA
3032,5,83.09,MECANICA
3033,5,86.3,MECANICA
3034,5,81.62,MECANICA
3035,6,81.81,MECANICA
3036,8,78.4,MECANICA
3037,11,78.41,MECANICA
3038,5,80,MECANICA
3039,10,84.68,MECANICA
3040,8,79.44,MECANICA
3041,11,81.24,MECANICA
3042,13,79.82,MECANICA
3043,9,86.63,MECANICA
3044,4,89.82,MECANICA
3045,8,82.86,MECANICA
3046,4,82.88,MECANICA
3047,4,79.75,MECANICA
3048,4,85.82,MECANICA
3049,6,88.43,MECANICA
3050,6,85.4,MECANICA
3051,4,81.1,MECANICA
3052,4,89.22,MECANICA
3053,13,79.84,MECANICA
3054,4,77.67,MECANICA
3055,8,82.35,MECANICA
3056,9,77.72,MECANICA
3057,8,82.66,MECANICA
3058,4,87.06,MECANICA
3059,4,99.16,MECANICA
3060,8,77.45,MECANICA
3061,4,82.29,MECANICA
3062,8,86.95,MECANICA
3063,8,92.93,MECANICA
3064,10,82.6,MECANICA
3065,8,88.24,MECANICA
3066,6,84,MECANICA
3067,12,77.53,MECANICA
3068,6,84.76,MECANICA
3069,10,78.74,MECANICA
3070,4,80.13,MECANICA
3071,10,82.34,MECANICA
3072,10,78.75,MECANICA
3073,8,80.1,MECANICA
3074,10,81.3,MECANICA
3075,10,79.46,MECANICA
3076,4,90.56,MECANICA
3077,5,80.26,MECANICA
3078,12,81.76,MECANICA
3079,13,82,MECANICA
3080,8,84.1,MECANICA
3081,6,77.43,MECANICA
3082,12,84.13,MECANICA
3083,8,80.1,MECANICA
3084,6,78.45,MECANICA
3085,6,85.1,MECANICA
3086,4,93.5,MECANICA
3087,10,82.33,MECANICA
3088,10,83.83,MECANICA
3089,8,80.13,MECANICA
3090,4,84.93,MECANICA
3091,12,78.96,MECANICA
3092,12,80.13,MECANICA
3093,4,86.42,MECANICA
3094,8,81,MECANICA
3095,11,77.56,MECANICA
3096,10,81.54,MECANICA
3097,6,76.68,MECANICA
3098,6,86.72,MECANICA
3099,6,85.41,MECANICA
3100,4,86.17,MECANICA
3101,8,78.26,MECANICA
3102,4,91.89,MECANICA
3103,4,80.5,MECANICA
3104,5,81.77,MECANICA
3105,6,81.25,MECANICA
3106,5,84.9,MECANICA
3107,10,76.89,MECANICA
3108,4,81.81,MECANICA
3109,8,84.37,MECANICA
3110,6,83.59,MECANICA
3111,9,83.98,MECANICA
3112,7,78.96,MECANICA
3113,11,81.15,MECANICA
3114,6,91.67,MECANICA
3115,6,85.55,MECANICA
3116,6,80.16,MECANICA
3117,6,81.1,MECANICA
3118,8,81.9,MECANICA
3119,9,82,MECANICA
3120,8,82.29,MECANICA
3121,5,82.37,MECANICA
3122,8,84.05,MECANICA
3123,4,84.29,MECANICA
3124,10,78.7,MECANICA
3125,6,91.9,MECANICA
3126,9,78.77,MECANICA
3127,10,92.57,MECANICA
3128,6,85.97,MECANICA
3129,8,79.55,MECANICA
3130,8,85.49,MECANICA
3131,5,80.58,MECANICA
3132,6,82.31,MECANICA
3133,10,84.58,MECANICA
3134,5,83.75,MECANICA
3135,12,80.67,MECANICA
3136,10,77.36,MECANICA
3137,10,79.61,MECANICA
3138,5,81.75,MECANICA
3139,12,81.9,MECANICA
3140,8,80.63,MECANICA
3141,10,81.94,MECANICA
3142,4,78.38,MECANICA
3143,6,78.84,MECANICA
3144,13,79.67,MECANICA
3145,11,78.14,MECANICA
3146,8,79.25,MECANICA
3147,4,84,MECANICA
3148,6,84.83,MECANICA
3149,6,86.53,MECANICA
3150,10,81.9,MECANICA
3151,5,79.47,MECANICA
3152,11,79.55,MECANICA
3153,10,81.17,MECANICA
3154,10,80.21,MECANICA
3155,6,84.38,MECANICA
3156,11,77.4,MECANICA
3157,9,78.86,MECANICA
3158,8,81.37,MECANICA
3159,10,81.39,MECANICA
3160,3,90.18,MECANICA
3161,10,75.6,MECANICA
3162,8,85.36,MECANICA
3163,4,82.47,MECANICA
3164,5,79.93,MECANICA
3165,6,75.2,MECANICA
3166,12,79.36,MECANICA
3167,12,80.76,MECANICA
3168,4,80.54,MECANICA
3169,8,81.95,MECANICA
3170,9,86.27,MECANICA
3171,10,82.67,MECANICA
3172,10,79.97,MECANICA
3173,6,86.88,MECANICA
3174,4,87.5,MECANICA
3175,4,78.5,MECANICA
3176,10,85.44,MECANICA
3177,8,89,MECANICA
3178,8,78.86,MECANICA
3179,11,78.57,MECANICA
3180,7,83.26,MECANICA
3181,8,79.29,MECANICA
3182,4,84.67,MECANICA
3183,5,79.06,MECANICA
3184,8,79.85,MECANICA
3185,4,82.85,MECANICA
3186,11,78.66,MECANICA
3187,10,81.52,MECANICA
3188,4,81.27,MECANICA
3189,4,82.36,MECANICA
3190,2,87.67,MECANICA
3191,2,86.83,MECANICA
3192,3,76.14,MECANICA
3193,2,84.83,MECANICA
3194,2,81.67,MECANICA
3195,2,94.17,MECANICA
3196,2,93.17,MECANICA
3197,3,78.67,MECANICA
3198,2,78,MECANICA
3199,3,86.5,MECANICA
3200,1,0,MECANICA
3201,1,0,MECANICA
3202,2,94,MECANICA
3203,1,0,MECANICA
3204,2,88.67,MECANICA
3205,1,0,MECANICA
3206,1,0,MECANICA
3207,1,0,MECANICA
3208,3,85.7,MECANICA
3209,3,89.17,MECANICA
3210,3,76.91,MECANICA
3211,3,79.6,MECANICA
3212,2,81.4,MECANICA
3213,2,81,MECANICA
3214,1,0,MECANICA
3215,2,84.17,MECANICA
3216,2,86.67,MECANICA
3217,3,81.8,MECANICA
3218,2,85.67,MECANICA
3219,1,0,MECANICA
3220,2,82.2,MECANICA
3221,1,0,MECANICA
3222,2,81.67,MECANICA
3223,2,95.5,MECANICA
3224,2,81.33,MECANICA
3225,3,83.83,MECANICA
3226,2,80.6,MECANICA
3227,2,81.67,MECANICA
3228,2,78.33,MECANICA
3229,1,0,MECANICA
3230,1,0,MECANICA
3231,1,0,MECANICA
3232,2,79.25,MECANICA
3233,2,91.5,MECANICA
3234,1,0,MECANICA
3235,2,83.8,MECANICA
3236,3,71.67,MECANICA
3237,1,0,MECANICA
3238,2,85.17,MECANICA
3239,1,0,MECANICA
3240,2,84.75,MECANICA
3241,2,84,MECANICA
3242,3,74.29,MECANICA
3243,2,90.5,MECANICA
3244,2,91.33,MECANICA
3245,3,79.5,MECANICA
3246,2,79.33,MECANICA
3247,2,85,MECANICA
3248,2,82.5,MECANICA
3249,2,86.5,MECANICA
3250,1,0,MECANICA
3251,2,78.67,MECANICA
3252,2,93,MECANICA
3253,1,0,MECANICA
3254,1,0,MECANICA
3255,2,81,MECANICA
3256,2,89.17,MECANICA
3257,2,81,MECANICA
3258,2,89.83,MECANICA
3259,2,92.83,MECANICA
3260,1,0,MECANICA
3261,1,0,MECANICA
3262,2,87,MECANICA
3263,2,85.75,MECANICA
3264,1,0,MECANICA
3265,2,88,MECANICA
3266,3,84.8,MECANICA
3267,2,86.67,MECANICA
3268,3,83.64,MECANICA
3269,3,87.75,MECANICA
3270,3,79.13,MECANICA
3271,1,0,MECANICA
3272,1,0,MECANICA
3273,1,0,MECANICA
3274,2,87.83,MECANICA
3275,2,86.33,MECANICA
3276,1,0,MECANICA
3277,3,81.5,MECANICA
3278,2,73.25,MECANICA
3279,3,83.82,MECANICA
3280,2,88.83,MECANICA
3281,2,82.67,MECANICA
3282,2,81.38,MECANICA
3283,1,0,MECANICA
3284,2,78,MECANICA
3285,1,0,MECANICA
3286,2,74.2,MECANICA
3287,2,80.25,MECANICA
3288,2,92.33,MECANICA
3289,2,89.5,MECANICA
3290,2,88.67,MECANICA
3291,2,83.4,MECANICA
3292,2,86.5,MECANICA
3293,3,80.33,MECANICA
3294,2,82,MECANICA
3295,2,89.5,MECANICA
3296,3,76.29,MECANICA
3297,1,0,MECANICA
3298,2,83.83,MECANICA
3299,2,84.67,MECANICA
3300,2,85.8,MECANICA
3301,1,0,MECANICA
3302,1,0,MECANICA
3303,5,79.38,MECATRONICA
3304,5,77.55,MECATRONICA
3305,11,86.42,MECATRONICA
3306,5,82.39,MECATRONICA
3307,5,80.33,MECATRONICA
3308,5,91.6,MECATRONICA
3309,6,88.75,MECATRONICA
3310,5,81.15,MECATRONICA
3311,9,91.57,MECATRONICA
3312,7,76,MECATRONICA
3313,12,81.77,MECATRONICA
3314,9,85.39,MECATRONICA
3315,4,85.22,MECATRONICA
3316,8,88.12,MECATRONICA
